id,Neighborhood_name,LSOA11CD,LSOA11NM,centroid_distance_m
1528,Enfield,E01001550,Enfield 006E,0.01125778212192425
1529,Enfield,E01001551,Enfield 002E,0.01201781981849852
1530,Enfield,E01001552,Enfield 001D,0.01207621856171617
1531,Enfield,E01001553,Enfield 037B,0.012691269552190427
1532,Enfield,E01001554,Enfield 037C,0.011885470348680208
1533,Enfield,E01001555,Enfield 033C,0.0117850014829384
1534,Enfield,E01001556,Enfield 035E,0.012816651761360596
1535,Enfield,E01001557,Enfield 033D,0.011825140297374439
1536,Enfield,E01001558,Enfield 033E,0.011619111614958209
1537,Enfield,E01001559,Enfield 033F,0.010746272767227732
1538,Enfield,E01001560,Enfield 035F,0.01294977825234929
1539,Enfield,E01001562,Enfield 037D,0.012770574498848518
1540,Enfield,E01001563,Enfield 029C,0.012567530676773126
1541,Enfield,E01001564,Enfield 022B,0.012158582158193033
1542,Enfield,E01001565,Enfield 029D,0.012684863226790783
1543,Enfield,E01001566,Enfield 029E,0.012227739763921252
1544,Enfield,E01001567,Enfield 022C,0.011952349236267899
1545,Enfield,E01001568,Enfield 022D,0.012231344224653632
1546,Enfield,E01001569,Enfield 022E,0.01198169318733443
1547,Enfield,E01001570,Enfield 026E,0.012165831173832372
1548,Greenwich,E01001571,Greenwich 008A,0.011885821420673522
1549,Greenwich,E01001572,Greenwich 008B,0.011826616365661244
1550,Greenwich,E01001573,Greenwich 008C,0.012025277682713635
1551,Greenwich,E01001574,Greenwich 008D,0.012020394343033711
1552,Greenwich,E01001575,Greenwich 003A,0.011849780351765227
1553,Greenwich,E01001576,Greenwich 003B,0.011673630601487498
1554,Greenwich,E01001577,Greenwich 003C,0.011645036511958041
1555,Greenwich,E01001578,Greenwich 003D,0.012182671639468092
1556,Greenwich,E01001579,Greenwich 003E,0.01221572395611484
1557,Greenwich,E01001580,Greenwich 021A,0.01271686917198465
1558,Greenwich,E01001581,Greenwich 016A,0.012824194342684682
1559,Greenwich,E01001582,Greenwich 021B,0.011897440487454907
1560,Greenwich,E01001583,Greenwich 021C,0.012353585997219505
1561,Greenwich,E01001584,Greenwich 021D,0.012820781199668091
1562,Greenwich,E01001585,Greenwich 016B,0.013060416731273174
1563,Greenwich,E01001586,Greenwich 016C,0.013196471086104175
1564,Greenwich,E01001587,Greenwich 016D,0.01230843527825015
1565,Greenwich,E01001588,Greenwich 012A,0.012140584117822099
1566,Greenwich,E01001589,Greenwich 012B,0.0115373148417244
1567,Greenwich,E01001590,Greenwich 014A,0.011370782178587932
1568,Greenwich,E01001591,Greenwich 012C,0.011978073705152836
1569,Greenwich,E01001592,Greenwich 014B,0.011724627550197732
1570,Greenwich,E01001593,Greenwich 014C,0.011371700494730663
1571,Greenwich,E01001594,Greenwich 014D,0.010981093068434328
1572,Greenwich,E01001595,Greenwich 012D,0.010676511533824685
1573,Greenwich,E01001596,Greenwich 032A,0.012526023174438941
1574,Greenwich,E01001597,Greenwich 031A,0.011937770402564177
1575,Greenwich,E01001598,Greenwich 031B,0.012005190377910011
1576,Greenwich,E01001599,Greenwich 032B,0.012151450439728435
1577,Greenwich,E01001600,Greenwich 032C,0.012456603000048768
1578,Greenwich,E01001601,Greenwich 032D,0.01210598873094072
1579,Greenwich,E01001602,Greenwich 031C,0.011966645470608696
1580,Greenwich,E01001603,Greenwich 031D,0.012110253519821855
1581,Greenwich,E01001604,Greenwich 027A,0.012389356933033547
1582,Greenwich,E01001605,Greenwich 023A,0.013053467992055274
1583,Greenwich,E01001606,Greenwich 023B,0.013140113726794023
1584,Greenwich,E01001607,Greenwich 027B,0.012887749714056053
1585,Greenwich,E01001608,Greenwich 027C,0.012874102303415014
1586,Greenwich,E01001609,Greenwich 027D,0.01269100733640633
1587,Greenwich,E01001610,Greenwich 023C,0.012386354251572295
1588,Greenwich,E01001611,Greenwich 023D,0.01261893201002044
1589,Greenwich,E01001613,Greenwich 028A,0.01256522939917245
1590,Greenwich,E01001614,Greenwich 028B,0.012718760959259164
1591,Greenwich,E01001615,Greenwich 028C,0.012482153968973843
1592,Greenwich,E01001617,Greenwich 028D,0.012641322404145791
1593,Greenwich,E01001618,Greenwich 030C,0.012128073224991081
1594,Greenwich,E01001619,Greenwich 030D,0.012588647636688672
1595,Greenwich,E01001620,Greenwich 025A,0.012656514064521368
1596,Greenwich,E01001621,Greenwich 025B,0.0127652047444618
1597,Greenwich,E01001623,Greenwich 025C,0.011200598478239617
1598,Greenwich,E01001624,Greenwich 025D,0.012302071812175568
1599,Greenwich,E01001625,Greenwich 025E,0.012605709616872676
1600,Greenwich,E01001629,Greenwich 009A,0.011901875260335273
1601,Greenwich,E01001631,Greenwich 007B,0.011548741372965136
1602,Greenwich,E01001632,Greenwich 007C,0.011995799631006658
1603,Greenwich,E01001633,Greenwich 009B,0.01235568364076398
1604,Greenwich,E01001634,Greenwich 009C,0.012024177248260784
1605,Greenwich,E01001635,Greenwich 007D,0.012395366444922415
1606,Greenwich,E01001636,Greenwich 007E,0.012412424012703906
1607,Greenwich,E01001637,Greenwich 009D,0.012315581118950732
1608,Greenwich,E01001638,Greenwich 038A,0.012532724828573658
1609,Greenwich,E01001640,Greenwich 035A,0.011233871669314426
1610,Greenwich,E01001641,Greenwich 038B,0.01170791342915365
1611,Greenwich,E01001642,Greenwich 038C,0.012368862129538158
1612,Greenwich,E01001644,Greenwich 038D,0.012406360707812812
1613,Greenwich,E01001645,Greenwich 022A,0.011511461405553368
1614,Greenwich,E01001646,Greenwich 019A,0.012375129205993485
1615,Greenwich,E01001647,Greenwich 022B,0.011218818456054982
1616,Greenwich,E01001648,Greenwich 022C,0.01254559650568071
1617,Greenwich,E01001649,Greenwich 022D,0.012473925645955328
1618,Greenwich,E01001650,Greenwich 019B,0.012218899100481113
1619,Greenwich,E01001651,Greenwich 019C,0.012506173201051284
1620,Greenwich,E01001652,Greenwich 019D,0.011877510161715695
1621,Greenwich,E01001653,Greenwich 029A,0.011878231909178125
1622,Greenwich,E01001654,Greenwich 029B,0.011887569728708445
1623,Greenwich,E01001655,Greenwich 029C,0.012308718412858176
1624,Greenwich,E01001656,Greenwich 034A,0.012614156299271914
1625,Greenwich,E01001657,Greenwich 034B,0.0125238073514349
1626,Greenwich,E01001658,Greenwich 034C,0.011999811360583701
1627,Greenwich,E01001659,Greenwich 034D,0.012180822680748014
1628,Greenwich,E01001660,Greenwich 029D,0.01185868510252679
1629,Greenwich,E01001661,Greenwich 029E,0.012262275176013557
1630,Greenwich,E01001662,Greenwich 037A,0.012272613119100138
1631,Greenwich,E01001664,Greenwich 037B,0.012216523833415935
1632,Greenwich,E01001665,Greenwich 037C,0.013082511578534052
1633,Greenwich,E01001666,Greenwich 036A,0.011662624479973547
1634,Greenwich,E01001667,Greenwich 036B,0.012488240724559863
1635,Greenwich,E01001668,Greenwich 036C,0.011969704009083728
1636,Greenwich,E01001669,Greenwich 033A,0.012267758219784604
1637,Greenwich,E01001671,Greenwich 033B,0.01251546649621434
1638,Greenwich,E01001672,Greenwich 006A,0.012302509094211758
1639,Greenwich,E01001673,Greenwich 006B,0.011907304485305845
1640,Greenwich,E01001674,Greenwich 006C,0.012272547364641957
1641,Greenwich,E01001675,Greenwich 006D,0.012194579808353371
1642,Greenwich,E01001676,Greenwich 033C,0.012173844954693376
1643,Greenwich,E01001677,Greenwich 006E,0.012341851778059227
1644,Greenwich,E01001678,Greenwich 017A,0.012618223575609223
1645,Greenwich,E01001679,Greenwich 020A,0.012370370390898135
1646,Greenwich,E01001680,Greenwich 020B,0.012330589863801936
1647,Greenwich,E01001681,Greenwich 020C,0.012499574330431381
1648,Greenwich,E01001682,Greenwich 020D,0.012468205106223899
1649,Greenwich,E01001683,Greenwich 017B,0.01242638030643402
1650,Greenwich,E01001684,Greenwich 017C,0.012884523137200366
1651,Greenwich,E01001685,Greenwich 017D,0.012566663679315247
1652,Greenwich,E01001686,Greenwich 020E,0.012446637184748035
1653,Greenwich,E01001687,Greenwich 002A,0.011214614717141105
1654,Greenwich,E01001688,Greenwich 002B,0.011014767134340674
1655,Greenwich,E01001690,Greenwich 001A,0.011814111129484781
1656,Greenwich,E01001692,Greenwich 001B,0.011883725258146004
1657,Greenwich,E01001693,Greenwich 001C,0.012103264168092563
1658,Greenwich,E01001694,Greenwich 001D,0.012142088659413332
1659,Greenwich,E01001695,Greenwich 011A,0.012468808617973698
1660,Greenwich,E01001696,Greenwich 011B,0.013063790972388032
1661,Greenwich,E01001697,Greenwich 011C,0.013023030689104653
1662,Greenwich,E01001698,Greenwich 015A,0.012819566050770746
1663,Greenwich,E01001699,Greenwich 015B,0.012453007136426103
1664,Greenwich,E01001700,Greenwich 011D,0.012527706890063328
1665,Greenwich,E01001701,Greenwich 015C,0.012656456135930446
1666,Greenwich,E01001702,Greenwich 015D,0.012900092002693877
1667,Greenwich,E01001703,Greenwich 011E,0.012437271580811237
1668,Greenwich,E01001704,Greenwich 011F,0.0123255830087791
1669,Greenwich,E01001705,Greenwich 005A,0.013127921523908204
1670,Greenwich,E01001706,Greenwich 005B,0.012851503061025837
1671,Greenwich,E01001708,Greenwich 005C,0.01215240249129322
1672,Greenwich,E01001709,Greenwich 004B,0.011573030055707523
1673,Greenwich,E01001710,Greenwich 005D,0.012660163647312919
1674,Greenwich,E01001711,Greenwich 004C,0.012413486072200077
1675,Greenwich,E01001712,Greenwich 004D,0.012978185701206431
1676,Greenwich,E01001713,Greenwich 005E,0.012881673140406323
1677,Hackney,E01001714,Hackney 002A,0.012105891048715064
1678,Hackney,E01001715,Hackney 007A,0.012193168100758612
1679,Hackney,E01001716,Hackney 007B,0.012206922486018606
1680,Hackney,E01001717,Hackney 007C,0.012273375379023652
1681,Hackney,E01001718,Hackney 007D,0.012329608090684294
1682,Hackney,E01001719,Hackney 007E,0.012385206273374635
1683,Hackney,E01001720,Hackney 007F,0.01239571041118796
1684,Hackney,E01001722,Hackney 029A,0.012182402160217244
1685,Hackney,E01001723,Hackney 006A,0.013254665257346776
1686,Hackney,E01001724,Hackney 006B,0.012398328937588209
1687,Hackney,E01001725,Hackney 004A,0.01361600055903007
1688,Hackney,E01001726,Hackney 004B,0.012733477290893922
1689,Hackney,E01001727,Hackney 006C,0.013589028806486077
1690,Hackney,E01001728,Hackney 029B,0.012616108646478432
1691,Hackney,E01001729,Hackney 019A,0.01232637847795391
1692,Hackney,E01001730,Hackney 019B,0.012039576559088726
1693,Hackney,E01001731,Hackney 017A,0.011118009396115241
1694,Hackney,E01001732,Hackney 019C,0.011554186130316108
1695,Hackney,E01001733,Hackney 015A,0.01282977807828556
1696,Hackney,E01001734,Hackney 017B,0.011004198218321132
1697,Hackney,E01001735,Hackney 019D,0.010686759604863266
1698,Hackney,E01001736,Hackney 012A,0.012328088231378409
1699,Hackney,E01001737,Hackney 012B,0.012371841788347802
1700,Hackney,E01001738,Hackney 012C,0.012408501297010691
1701,Hackney,E01001739,Hackney 012D,0.012497412298705171
1702,Hackney,E01001740,Hackney 014A,0.012419968427384132
1703,Hackney,E01001741,Hackney 009A,0.012346179820107002
1704,Hackney,E01001742,Hackney 008A,0.012453343565239078
1705,Hackney,E01001744,Hackney 021B,0.01243841317529412
1706,Hackney,E01001745,Hackney 016A,0.013094789597957802
1707,Hackney,E01001746,Hackney 016B,0.013170174394087701
1708,Hackney,E01001747,Hackney 014B,0.012140208625426885
1709,Hackney,E01001748,Hackney 020A,0.012005955276701157
1710,Hackney,E01001749,Hackney 020B,0.012411686381577988
1711,Hackney,E01001750,Hackney 021C,0.012213331106176752
1712,Hackney,E01001751,Hackney 021D,0.012689938095058006
1713,Hackney,E01001752,Hackney 025A,0.012420461804760453
1714,Hackney,E01001753,Hackney 025B,0.012300247395620812
1715,Hackney,E01001754,Hackney 025C,0.01236490532065497
1716,Hackney,E01001755,Hackney 025D,0.01236408305496743
1717,Hackney,E01001756,Hackney 021E,0.012367369268586602
1718,Hackney,E01001757,Hackney 016C,0.010840278886504991
1719,Hackney,E01001758,Hackney 016D,0.011656445226678809
1720,Hackney,E01001759,Hackney 016E,0.012556626748382227
1721,Hackney,E01001760,Hackney 017C,0.010678300598276444
1722,Hackney,E01001761,Hackney 016F,0.012105972711667601
1723,Hackney,E01001762,Hackney 017D,0.011644347206697707
1724,Hackney,E01001763,Hackney 020C,0.011956861876273555
1725,Hackney,E01001764,Hackney 010A,0.012302864632305021
1726,Hackney,E01001765,Hackney 010B,0.011311637725842235
1727,Hackney,E01001767,Hackney 010D,0.011004138477183298
1728,Hackney,E01001768,Hackney 006D,0.012479493080364695
1729,Hackney,E01001769,Hackney 006E,0.012722597273491424
1730,Hackney,E01001770,Hackney 010E,0.010593812281945602
1731,Hackney,E01001772,Hackney 024A,0.012044081474190694
1732,Hackney,E01001773,Hackney 025E,0.012341913942158358
1733,Hackney,E01001774,Hackney 024B,0.011997478752937404
1734,Hackney,E01001775,Hackney 024C,0.012439427831078414
1735,Hackney,E01001776,Hackney 025F,0.012184722632691818
1736,Hackney,E01001777,Hackney 027B,0.011850607470564538
1737,Hackney,E01001779,Hackney 026A,0.011604078684114545
1738,Hackney,E01001780,Hackney 027D,0.011457018010091254
1739,Hackney,E01001781,Hackney 026B,0.012151606820339845
1740,Hackney,E01001782,Hackney 026C,0.011839702927542044
1741,Hackney,E01001783,Hackney 026D,0.011773582207402503
1742,Hackney,E01001784,Hackney 027E,0.011906817247733579
1743,Hackney,E01001785,Hackney 015B,0.013794862629348668
1744,Hackney,E01001786,Hackney 013A,0.012892179203491805
1745,Hackney,E01001787,Hackney 013B,0.01313907039679331
1746,Hackney,E01001788,Hackney 013C,0.013370511666117255
1747,Hackney,E01001789,Hackney 015C,0.012829501491868626
1748,Hackney,E01001790,Hackney 013D,0.01290813360936881
1749,Hackney,E01001791,Hackney 015D,0.013790592995558786
1750,Hackney,E01001792,Hackney 011A,0.010392937616500364
1751,Hackney,E01001793,Hackney 011B,0.011381313241191883
1752,Hackney,E01001794,Hackney 011C,0.01027391893084668
1753,Hackney,E01001795,Hackney 011D,0.01056233985264289
1754,Hackney,E01001796,Hackney 011E,0.012186511292582974
1755,Hackney,E01001798,Hackney 028A,0.009498607038299245
1756,Hackney,E01001799,Hackney 003A,0.012588735316903634
1757,Hackney,E01001800,Hackney 004C,0.012545066192193735
1758,Hackney,E01001801,Hackney 008B,0.012178277185114486
1759,Hackney,E01001802,Hackney 003B,0.012226100657504868
1760,Hackney,E01001803,Hackney 008C,0.012207900279860618
1761,Hackney,E01001804,Hackney 003C,0.012133158243668665
1762,Hackney,E01001805,Hackney 009B,0.012299380602432844
1763,Hackney,E01001806,Hackney 008D,0.012295262642348254
1764,Hackney,E01001807,Hackney 003D,0.013191460096979456
1765,Hackney,E01001808,Hackney 001A,0.013136202065796779
1766,Hackney,E01001809,Hackney 001B,0.013211555351701107
1767,Hackney,E01001811,Hackney 002D,0.013140254523680995
1768,Hackney,E01001812,Hackney 003E,0.01249380476350368
1769,Hackney,E01001813,Hackney 002E,0.012115563538269406
1770,Hackney,E01001814,Hackney 001C,0.01393590364063354
1771,Hackney,E01001815,Hackney 024D,0.011430333168127261
1772,Hackney,E01001816,Hackney 020D,0.011803478988053855
1773,Hackney,E01001819,Hackney 020E,0.01156057545855926
1774,Hackney,E01001820,Hackney 024E,0.011945696740603648
1775,Hackney,E01001821,Hackney 024F,0.01204377144090525
1776,Hackney,E01001822,Hackney 029C,0.01023552275589598
1777,Hackney,E01001823,Hackney 001D,0.012681203144895055
1778,Hackney,E01001824,Hackney 004D,0.01265671777250875
1779,Hackney,E01001825,Hackney 001E,0.01395411693945495
1780,Hackney,E01001826,Hackney 004E,0.013923612169515598
1781,Hackney,E01001827,Hackney 029D,0.01026719131605403
1782,Hackney,E01001828,Hackney 028B,0.009073799135036963
1783,Hackney,E01001829,Hackney 009C,0.012217694025529045
1784,Hackney,E01001830,Hackney 014C,0.01211090136812923
1785,Hackney,E01001831,Hackney 009D,0.012097094873813101
1786,Hackney,E01001832,Hackney 009E,0.011867643998376743
1787,Hackney,E01001833,Hackney 014D,0.011896084976226401
1788,Hackney,E01001834,Hackney 014E,0.012064339416007576
1789,Hackney,E01001835,Hackney 014F,0.012178472522795185
1790,Hackney,E01001836,Hackney 022A,0.01205294916169743
1791,Hackney,E01001837,Hackney 023B,0.012370821599819894
1792,Hackney,E01001838,Hackney 019E,0.01129879453438183
1793,Hackney,E01001839,Hackney 023C,0.011061480881529865
1794,Hackney,E01001840,Hackney 022B,0.011258815787160677
1795,Hackney,E01001841,Hackney 022C,0.012153406064721055
1796,Hackney,E01001842,Hackney 023D,0.011525561391158706
1797,Hackney,E01001843,Hackney 023E,0.01187109539089895
1798,Hackney,E01001844,Hackney 022D,0.012133507232207791
1799,Hackney,E01001845,Hackney 022E,0.01281513243094414
1800,Hackney,E01001846,Hackney 018A,0.011919848438010517
1801,Hackney,E01001847,Hackney 018B,0.012844010343945894
1802,Hackney,E01001848,Hackney 018C,0.012742371640129634
1803,Hackney,E01001849,Hackney 018D,0.012078490677820616
1804,Hackney,E01001850,Hackney 019F,0.012737258099100618
1805,Hammersmith and Fulham,E01001851,Hammersmith and Fulham 010A,0.012165117297151367
1806,Hammersmith and Fulham,E01001852,Hammersmith and Fulham 007A,0.012306890231987607
1807,Hammersmith and Fulham,E01001853,Hammersmith and Fulham 007B,0.011975346348973674
1808,Hammersmith and Fulham,E01001854,Hammersmith and Fulham 007C,0.012227844776261711
1809,Hammersmith and Fulham,E01001855,Hammersmith and Fulham 010B,0.012125636467034014
1810,Hammersmith and Fulham,E01001856,Hammersmith and Fulham 010C,0.012158638016818867
1811,Hammersmith and Fulham,E01001857,Hammersmith and Fulham 007D,0.012255343798323147
1812,Hammersmith and Fulham,E01001858,Hammersmith and Fulham 006A,0.011641283716171607
1813,Hammersmith and Fulham,E01001859,Hammersmith and Fulham 008A,0.01194203187793871
1814,Hammersmith and Fulham,E01001860,Hammersmith and Fulham 006B,0.011692879609972208
1815,Hammersmith and Fulham,E01001861,Hammersmith and Fulham 006C,0.012007672236993939
1816,Hammersmith and Fulham,E01001862,Hammersmith and Fulham 005A,0.011322904968399623
1817,Hammersmith and Fulham,E01001863,Hammersmith and Fulham 006D,0.011625294667898951
1818,Hammersmith and Fulham,E01001864,Hammersmith and Fulham 006E,0.011790679141838928
1819,Hammersmith and Fulham,E01001865,Hammersmith and Fulham 008B,0.012047885806305045
1820,Hammersmith and Fulham,E01001866,Hammersmith and Fulham 012A,0.012283242094578175
1821,Hammersmith and Fulham,E01001867,Hammersmith and Fulham 012B,0.012677935325601731
1822,Hammersmith and Fulham,E01001868,Hammersmith and Fulham 012C,0.012440567559605662
1823,Hammersmith and Fulham,E01001869,Hammersmith and Fulham 010D,0.012199538897165478
1824,Hammersmith and Fulham,E01001870,Hammersmith and Fulham 012D,0.01265355250663222
1825,Hammersmith and Fulham,E01001871,Hammersmith and Fulham 012E,0.01247693399622525
1826,Hammersmith and Fulham,E01001872,Hammersmith and Fulham 012F,0.01280153762512002
1827,Hammersmith and Fulham,E01001873,Hammersmith and Fulham 010E,0.012144717088400512
1828,Hammersmith and Fulham,E01001874,Hammersmith and Fulham 001A,0.011956327358907679
1829,Hammersmith and Fulham,E01001875,Hammersmith and Fulham 001B,0.012014038747898862
1830,Hammersmith and Fulham,E01001876,Hammersmith and Fulham 001C,0.011448623292006802
1831,Hammersmith and Fulham,E01001877,Hammersmith and Fulham 001D,0.011933391908337976
1832,Hammersmith and Fulham,E01001878,Hammersmith and Fulham 001E,0.011997498657133966
1833,Hammersmith and Fulham,E01001879,Hammersmith and Fulham 019A,0.011881626357534748
1834,Hammersmith and Fulham,E01001880,Hammersmith and Fulham 017A,0.011404682760641348
1835,Hammersmith and Fulham,E01001881,Hammersmith and Fulham 017B,0.011660777734301903
1836,Hammersmith and Fulham,E01001882,Hammersmith and Fulham 017C,0.011876777706395732
