LSOA11CD,LSOA11NM,population_2021
E01003244,Lewisham 001A,1332.78905498981
E01003245,Lewisham 001B,1862.42595044523
E01003246,Lewisham 002A,2493.35033765435
E01003247,Lewisham 001C,2024.8954577148
E01003248,Lewisham 002B,1967.66116136994
E01003249,Lewisham 001D,1643.02265577763
E01003250,Lewisham 001E,4882.32946902514
E01003251,Lewisham 002C,2335.49594053626
E01003252,Lewisham 002D,1546.45768517256
E01003253,Lewisham 002E,1336.44315245748
E01003254,Lewisham 021A,1711.81599983573
E01003255,Lewisham 021B,1990.59811291099
E01003256,Lewisham 028A,2185.27391687036
E01003257,Lewisham 028B,1581.28447604179
E01003258,Lewisham 028C,1440.04055652022
E01003259,Lewisham 028D,1771.40321069706
E01003260,Lewisham 021C,1676.00004991889
E01003261,Lewisham 021D,1484.63610315323
E01003262,Lewisham 021E,1402.24291539192
E01003263,Lewisham 023A,1971.27809553966
E01003264,Lewisham 031A,1482.61962760985
E01003265,Lewisham 031B,1649.9706338942
E01003266,Lewisham 031C,1744.52994403243
E01003267,Lewisham 031D,1544.23448258809
E01003268,Lewisham 023B,1750.54320820421
E01003269,Lewisham 023C,1515.09630912542
E01003270,Lewisham 023D,1799.88208011538
E01003271,Lewisham 023E,1817.57928158343
E01003272,Lewisham 014A,1938.40419024229
E01003273,Lewisham 011A,1557.64293551681
E01003274,Lewisham 014B,1509.22560161352
E01003275,Lewisham 014C,1769.41273423284
E01003276,Lewisham 014D,2103.33818426332
E01003277,Lewisham 011B,1392.22848713398
E01003278,Lewisham 011C,2024.15201568604
E01003279,Lewisham 011D,1533.39725238085
E01003280,Lewisham 016A,1681.07551626861
E01003281,Lewisham 016B,2035.91778697073
E01003282,Lewisham 013A,2442.79836821556
E01003283,Lewisham 013B,2057.8902259022
E01003284,Lewisham 013C,1849.097202003
E01003285,Lewisham 016C,1578.78186137974
E01003286,Lewisham 013D,1651.08376052976
E01003287,Lewisham 016D,2236.48059725761
E01003288,Lewisham 012A,2195.90124580264
E01003290,Lewisham 012C,1857.00427937508
E01003291,Lewisham 012D,1640.81491568685
E01003292,Lewisham 017A,1829.31351071596
E01003293,Lewisham 017B,1686.43713188171
E01003295,Lewisham 017D,1563.11908495426
E01003296,Lewisham 012E,4019.87526915967
E01003297,Lewisham 003A,2153.68331745267
E01003298,Lewisham 039A,1278.12279853225
E01003299,Lewisham 003B,1745.76070402563
E01003300,Lewisham 039B,1435.32731691003
E01003301,Lewisham 003C,2331.03688137233
E01003302,Lewisham 003D,1818.65275487304
E01003303,Lewisham 039C,2011.31323230267
E01003304,Lewisham 039D,1966.63613370061
E01003305,Lewisham 003E,2321.59015268087
E01003307,Lewisham 024A,1665.49501973391
E01003308,Lewisham 024B,1581.05628108978
E01003309,Lewisham 027A,1541.7670378089
E01003310,Lewisham 027B,1455.61617001891
E01003311,Lewisham 027C,1677.86793762445
E01003312,Lewisham 027D,1708.88007849455
E01003313,Lewisham 027E,1754.57876138389
E01003314,Lewisham 024C,1702.60055577755
E01003315,Lewisham 024D,1448.79411101341
E01003316,Lewisham 024E,1545.21822166443
E01003317,Lewisham 020A,3039.29532183707
E01003318,Lewisham 020B,2367.76530127972
E01003319,Lewisham 018A,1793.82691019773
E01003320,Lewisham 018B,1524.96143884771
E01003321,Lewisham 020C,1871.91779543459
E01003322,Lewisham 020D,1407.55646510422
E01003323,Lewisham 018C,1590.26884406805
E01003324,Lewisham 020E,1449.71256583929
E01003325,Lewisham 018D,1626.50424687564
E01003326,Lewisham 035A,1753.99894851446
E01003327,Lewisham 035B,1521.86339241266
E01003328,Lewisham 035C,1775.86185508966
E01003329,Lewisham 033A,1819.5208248198
E01003330,Lewisham 033B,1595.3123775823
E01003331,Lewisham 033C,1632.36763879657
E01003332,Lewisham 033D,1679.96965020336
E01003333,Lewisham 035D,1464.62809726596
E01003334,Lewisham 033E,1661.27466890216
E01003335,Lewisham 035E,1565.02741956711
E01003336,Lewisham 010A,1527.34630137682
E01003337,Lewisham 010B,1452.68013650179
E01003338,Lewisham 006A,2115.06247359514
E01003339,Lewisham 006B,1743.81794452667
E01003340,Lewisham 006C,2119.83987732232
E01003341,Lewisham 006D,1455.19470250607
E01003342,Lewisham 010C,1891.38143670559
E01003343,Lewisham 006E,1343.12000536919
E01003344,Lewisham 010D,1495.89177324506
E01003345,Lewisham 010E,1955.91444534063
E01003346,Lewisham 026A,1789.20415429154
E01003347,Lewisham 030A,1660.99834653735
E01003348,Lewisham 030B,1478.03293674262
E01003349,Lewisham 026B,1536.07981713116
E01003350,Lewisham 030C,1445.62725568429
E01003351,Lewisham 026C,1629.04062397406
E01003352,Lewisham 030D,2331.75346496701
E01003353,Lewisham 030E,1699.18769752979
E01003354,Lewisham 026D,2109.38505709125
E01003355,Merton 009A,1849.35574698448
E01003356,Merton 009B,1881.08009713702
E01003357,Merton 012A,2138.42041633278
E01003358,Merton 009C,1782.28750932217
E01003359,Merton 006A,1883.28238704801
E01003360,Merton 006B,1869.26403081417
E01003361,Merton 015A,1638.59249314666
E01003362,Merton 021A,1349.97816319231
E01003363,Merton 021B,1776.7127811539
E01003364,Merton 021C,1661.45227852464
E01003365,Merton 021D,1432.95231485142
E01003366,Merton 016A,1854.0776385546
E01003367,Merton 005A,2800.92420889437
E01003368,Merton 008A,1662.78768461943
E01003369,Merton 005B,1613.54980963469
E01003370,Merton 005C,1998.19198048115
E01003371,Merton 005D,1698.80249422789
E01003372,Merton 008B,1762.24394130707
E01003373,Merton 018A,1502.66914188862
E01003374,Merton 022A,1880.04927846789
E01003375,Merton 022B,1991.44349419103
E01003376,Merton 012B,1671.20303661935
E01003377,Merton 012C,1523.76235505939
E01003378,Merton 018B,2469.5693860054
E01003379,Merton 018C,1689.08288359642
E01003380,Merton 011A,1950.52737605572
E01003381,Merton 016B,1566.11065363884
E01003382,Merton 011B,1793.37414014339
E01003383,Merton 009D,1931.4630305022
E01003384,Merton 009E,1594.06171694398
E01003385,Merton 011C,1339.62505283952
E01003386,Merton 013A,2161.68429839611
E01003387,Merton 014A,2329.24934853613
E01003388,Merton 013B,2063.5154851526
E01003389,Merton 013C,1981.6543451004
E01003390,Merton 018D,1213.0949228704
E01003391,Merton 014B,818.601326704025
E01003392,Merton 013D,1624.87436976284
E01003393,Merton 008C,1164.60376805067
E01003394,Merton 007A,2132.4900124073
E01003395,Merton 007B,1876.63926419616
E01003396,Merton 007C,1653.14453703165
E01003397,Merton 007D,1645.84245151281
E01003398,Merton 007E,1855.77970458567
E01003399,Merton 011D,1423.05921262503
E01003400,Merton 003A,1297.01356501877
E01003401,Merton 004A,1209.92220708728
E01003402,Merton 004B,1540.1264000386
E01003403,Merton 004C,1650.48516339064
E01003404,Merton 004D,1540.24170315266
E01003405,Merton 018E,2549.42103490233
E01003406,Merton 008D,1667.42739024758
E01003407,Merton 008E,1899.99339440465
E01003408,Merton 012D,1819.86847326159
E01003409,Merton 013E,1840.02702617645
E01003410,Merton 012E,1680.20183598995
E01003411,Merton 014C,1830.42262484878
E01003412,Merton 014D,1710.26716539264
E01003413,Merton 017A,2178.85070825368
E01003414,Merton 017B,1777.47383945435
E01003415,Merton 017C,2182.8659638688
E01003416,Merton 017D,1864.50949326064
E01003417,Merton 025A,1417.02982940339
E01003418,Merton 025B,1583.5882769227
E01003419,Merton 025C,1825.61677084162
E01003420,Merton 025D,1503.0210288465
E01003421,Merton 021E,1291.23121510353
E01003422,Merton 025E,1556.75112736691
E01003423,Merton 011E,1682.88869792968
E01003424,Merton 015B,1567.600298509
E01003425,Merton 015C,1453.79202419519
E01003426,Merton 015D,1820.25070220639
E01003427,Merton 023A,2019.73324351013
E01003428,Merton 015E,1549.7782111913
E01003429,Merton 019A,1458.00149014592
E01003430,Merton 019B,1485.03119307756
E01003431,Merton 019C,1602.69902294874
E01003432,Merton 019D,1856.09272289713
E01003433,Merton 019E,2001.85250730813
E01003434,Merton 017E,1724.02233117819
E01003435,Merton 014E,2015.10106758132
E01003436,Merton 023B,1801.34988325834
E01003437,Merton 022C,2083.25287903845
E01003438,Merton 024A,1791.28994438052
E01003439,Merton 023C,1643.13565281752
E01003440,Merton 022D,1736.00439391005
E01003441,Merton 022E,1835.59919600561
E01003442,Merton 010A,1614.04076910019
E01003443,Merton 010B,1936.44786131382
E01003444,Merton 010C,1673.47642758489
E01003445,Merton 010D,1979.43986080633
E01003446,Merton 016C,1703.70874345303
E01003447,Merton 016D,1494.21831322508
E01003448,Merton 023D,2074.60313293338
E01003449,Merton 024B,2054.52648696303
E01003450,Merton 024C,1871.27738261223
E01003451,Merton 024D,2195.22203357679
E01003452,Merton 024E,2021.68603987251
E01003453,Merton 023E,1736.05941256881
E01003454,Merton 003B,1134.0944378078
E01003455,Merton 005E,1785.00701538218
E01003456,Merton 003C,1738.16759686172
E01003457,Merton 006C,1555.49611938
E01003458,Merton 006D,1812.85961276293
E01003459,Merton 006E,1947.8339998275
E01003460,Merton 002A,1455.88965763568
E01003461,Merton 004E,1451.36863543093
E01003462,Merton 002B,1325.56645449919
E01003463,Merton 010E,1512.02124748984
E01003464,Merton 002C,1886.51704249702
E01003465,Merton 002D,1596.24726437777
E01003466,Merton 020A,1788.03066408634
E01003467,Merton 020B,1934.59547841322
E01003468,Merton 020C,1665.49944867862
E01003469,Merton 020D,1431.10540381446
E01003470,Merton 020E,2115.79288837872
E01003471,Merton 016E,1894.18698367104
E01003472,Merton 001A,1227.68029177934
E01003473,Merton 001B,1387.85943010381
E01003474,Merton 001C,1374.39439977083
E01003475,Merton 001D,3239.4889735317
E01003476,Merton 003D,1240.73486217856
E01003477,Merton 003E,1575.45884887874
E01003478,Merton 001E,1896.92207222059
E01003479,Newham 035A,1476.49358454696
E01003480,Newham 033A,2498.43385202624
E01003481,Newham 035B,1712.15227665752
E01003482,Newham 033B,4371.63231833992
E01003483,Newham 032A,1984.56475719686
E01003484,Newham 032B,1461.95001789927
E01003485,Newham 035C,1750.73974770308
E01003486,Newham 033C,1136.37573632598
E01003487,Newham 033D,1070.54013158567
E01003488,Newham 019A,2390.42586457729
E01003489,Newham 019B,2655.55854398012
E01003490,Newham 019C,2082.49700641632
E01003491,Newham 022A,2012.38816827536
E01003492,Newham 025A,2080.32193553448
E01003493,Newham 025B,3427.07327163219
E01003494,Newham 025C,2091.31905019283
E01003495,Newham 025D,2020.25291021168
E01003496,Newham 027A,1230.84652217664
E01003497,Newham 034A,2040.76442210315
E01003498,Newham 027B,1827.92068811506
E01003499,Newham 030A,2469.57619222999
E01003500,Newham 027C,2097.30078167072
E01003501,Newham 030B,2556.55961030722
E01003502,Newham 030C,2767.28282725811
E01003503,Newham 030D,2268.4859136939
E01003506,Newham 034D,1838.19658255577
E01003507,Newham 031A,2066.24682536721
E01003508,Newham 031B,2684.68201631308
E01003509,Newham 031C,2001.67096835375
E01003511,Newham 036A,1733.07074934244
E01003512,Newham 036B,1806.02243047953
E01003513,Newham 035D,1521.84338719264
E01003514,Newham 036C,1864.35513084382
E01003515,Newham 036D,2403.91942144713
E01003516,Newham 032C,1839.32876238227
E01003517,Newham 036E,1894.36741969083
E01003518,Newham 032D,1611.41427845508
E01003519,Newham 032E,1436.18927550316
E01003520,Newham 018A,2253.65446424484
E01003521,Newham 018B,1878.3497030139
E01003522,Newham 018C,1812.46475362778
E01003523,Newham 024A,2612.03433004022
E01003524,Newham 019D,1853.86903321743
E01003525,Newham 018D,2371.3524350524
E01003526,Newham 018E,1755.52877216786
E01003527,Newham 024B,1712.6240824014
E01003528,Newham 005A,1431.70332504809
E01003529,Newham 010A,1928.58992248774
E01003530,Newham 010B,1933.37214368582
E01003531,Newham 010C,2440.04709457606
E01003532,Newham 010D,2190.03680932522
E01003533,Newham 011A,2336.92057752609
E01003534,Newham 010E,2400.4034819603
E01003535,Newham 023A,2179.3438158296
E01003536,Newham 023B,2135.27576312795
E01003537,Newham 024C,2253.03048244119
E01003538,Newham 029A,2748.531568259
E01003539,Newham 029B,2299.54955500498
E01003540,Newham 029C,1761.2151941061
E01003541,Newham 029D,1625.48311665654
E01003542,Newham 024D,2285.15999186039
E01003543,Newham 001A,2251.157431826
E01003544,Newham 001B,2061.58961955644
E01003545,Newham 006A,1641.03851201385
E01003546,Newham 001C,1873.69975495338
E01003547,Newham 007A,1917.09615834057
E01003548,Newham 006B,2832.17185100913
E01003549,Newham 006C,2046.90609848499
E01003550,Newham 001D,1628.41784460843
E01003551,Newham 009A,1745.03750538826
E01003552,Newham 016A,1339.43374103308
E01003553,Newham 009B,1878.61862540245
E01003554,Newham 009C,1863.35347753763
E01003555,Newham 007B,1949.94602906704
E01003556,Newham 008A,1968.24998819828
E01003557,Newham 006D,2219.35732364655
E01003558,Newham 008B,1821.70260733366
E01003559,Newham 009D,2451.49204879999
E01003560,Newham 011B,1686.68392467499
E01003561,Newham 007C,1710.14674884081
E01003562,Newham 014A,2196.89806556702
E01003563,Newham 011C,2573.91033887863
E01003564,Newham 014B,2472.13912653923
E01003565,Newham 014C,1847.35386776924
E01003566,Newham 014D,2093.42772197723
E01003567,Newham 007D,1975.2804261446
E01003568,Newham 017A,2485.3940962553
E01003569,Newham 017B,1997.18671834469
E01003570,Newham 008C,1781.33605736494
E01003571,Newham 008D,2386.77838599682
E01003572,Newham 008E,1608.61152464151
E01003573,Newham 017C,2427.26041162014
E01003574,Newham 017D,2867.23782257736
E01003575,Newham 005B,2082.05925869942
E01003576,Newham 002A,1450.60237674415
E01003577,Newham 005C,2332.27794329077
E01003578,Newham 003A,1969.35844545716
E01003579,Newham 004A,2062.52245682478
E01003580,Newham 005D,2096.27777513862
E01003581,Newham 002B,1974.10806781054
E01003582,Newham 002C,1553.61637604237
E01003583,Newham 002D,2009.71749651432
E01003584,Newham 003B,2013.8406287767
E01003585,Newham 004B,1615.51149314642
E01003586,Newham 003C,1950.07640078664
E01003587,Newham 004C,2303.55924896896
E01003588,Newham 011D,1636.90875267982
E01003589,Newham 011E,2106.79663801193
E01003590,Newham 003D,1579.32950421414
E01003591,Newham 004D,2238.40348401666
E01003592,Newham 022B,2137.47765445709
E01003593,Newham 027D,1541.6977199614
E01003594,Newham 026A,1663.97834706306
E01003595,Newham 026B,1318.35158967972
E01003596,Newham 016B,1855.25351065397
E01003597,Newham 016C,2110.52944743633
E01003598,Newham 021A,1882.73386871815
E01003599,Newham 022C,1982.64479270577
E01003600,Newham 021B,1963.27848672867
E01003601,Newham 028A,2392.52157927305
E01003602,Newham 026C,1840.42024207115
E01003603,Newham 028B,2350.10428236425
E01003604,Newham 031D,2209.58804433048
E01003605,Newham 028C,2479.46478319168
E01003606,Newham 022D,2681.048181355
E01003607,Newham 026D,2387.76459050179
E01003608,Newham 028D,1599.57636168599
E01003609,Newham 037A,5576.70792503293
E01003611,Newham 037C,1815.25739471614
E01003615,Newham 013C,1728.30944240093
E01003616,Newham 012A,2172.46435874701
E01003617,Newham 012B,3283.72675472498
E01003618,Newham 012C,2263.21334284544
E01003619,Newham 012D,2511.06805217266
E01003621,Newham 023C,1534.78043043613
E01003622,Newham 023D,1840.93347629905
E01003623,Newham 023E,1682.33093345165
E01003624,Newham 024E,1747.97009217739
E01003625,Newham 015A,2084.96285570413
E01003626,Newham 015B,1323.0850456357
E01003627,Newham 015C,1496.40439510345
E01003628,Newham 015D,1837.20916444063
E01003629,Newham 015E,1838.21188282967
E01003630,Newham 021C,1800.34360659122
E01003631,Newham 020A,1618.23235404491
E01003632,Newham 020B,2513.45550644398
E01003633,Newham 020C,2166.52226686478
E01003634,Newham 020D,1830.45735830069
E01003635,Newham 016D,1931.74107371923
E01003636,Newham 020E,2263.97003796697
E01003637,Newham 021D,1834.56799721718
E01003638,Redbridge 017A,1956.92515780684
E01003639,Redbridge 013A,2428.37286452955
E01003640,Redbridge 013B,2153.0171455497
E01003641,Redbridge 013C,1906.16974878311
E01003642,Redbridge 013D,1490.92342879089
E01003643,Redbridge 017B,2310.72688615322
E01003644,Redbridge 017C,1694.89529597759
E01003645,Redbridge 017D,2847.29401147366
E01003646,Redbridge 012A,1869.92679440975
E01003647,Redbridge 015A,1782.02342325449
E01003648,Redbridge 012B,1484.63651511818
E01003649,Redbridge 012C,1590.02143937349
E01003650,Redbridge 015B,1956.43004065752
E01003651,Redbridge 012D,1561.12149831653
E01003652,Redbridge 015C,1805.81775015593
E01003653,Redbridge 015D,2435.84905678034
E01003654,Redbridge 004A,1695.70759564638
E01003655,Redbridge 004B,1509.02791386843
E01003656,Redbridge 005A,1743.49950659838
E01003657,Redbridge 005B,2241.51858731778
E01003658,Redbridge 004C,1560.53997427505
E01003659,Redbridge 005C,1763.33163287654
E01003660,Redbridge 004D,1910.6378522774
E01003661,Redbridge 019A,2478.49804991484
E01003662,Redbridge 019B,2000.80795904994
E01003663,Redbridge 019C,2092.05683373287
E01003664,Redbridge 019D,1759.8576541543
E01003665,Redbridge 019E,1862.19242165983
E01003666,Redbridge 019F,2699.01349851489
E01003668,Redbridge 007A,1611.43957996368
E01003669,Redbridge 007B,1777.69295366108
E01003670,Redbridge 007C,1513.55765058473
E01003671,Redbridge 007D,1736.91907668114
E01003672,Redbridge 007E,1646.05930358171
E01003673,Redbridge 007F,1884.60536454618
E01003674,Redbridge 007G,2310.68322856724
E01003675,Redbridge 036A,1721.31885838509
E01003676,Redbridge 036B,1952.29728347063
E01003677,Redbridge 036C,1822.51297200751
E01003678,Redbridge 036D,1665.16708234779
E01003679,Redbridge 036E,1781.02919557691
E01003680,Redbridge 036F,1782.76087939739
E01003681,Redbridge 036G,1886.40683186601
E01003682,Redbridge 036H,1830.47010469031
E01003683,Redbridge 030A,2154.77985227108
E01003684,Redbridge 030B,1845.90990945697
E01003685,Redbridge 030C,2048.4725291729
E01003686,Redbridge 030D,2250.54275661707
E01003688,Redbridge 030F,1892.84213155508
E01003689,Redbridge 030G,3169.94206082821
E01003690,Redbridge 035A,3083.62665390531
E01003691,Redbridge 035B,1540.90378633261
E01003692,Redbridge 035C,1616.74517171085
E01003693,Redbridge 035D,1835.35940001679
E01003694,Redbridge 035E,1539.2905100435
E01003695,Redbridge 035F,1725.03745436668
E01003696,Redbridge 035G,1565.60005450249
E01003697,Redbridge 035H,1817.75228487578
E01003698,Redbridge 006A,1763.36590099335
E01003699,Redbridge 006B,1611.83914988774
E01003700,Redbridge 006C,2578.79259013659
E01003701,Redbridge 006D,2137.66862976765
E01003702,Redbridge 006E,2548.87715268135
